 film_id |            title            |                                                            description                                                             | release_year | language_id | rental_duration | rental_rate | length | replacement_cost | rating |       last_update       |                       special_features                       |                                                                                                   fulltext                                                                                                    
      61 | Beauty Grease               | A Fast-Paced Display of a Composer And a Moose who must Sink a Robot in An Abandoned Mine Shaft                                    |         2006 |           1 |               5 |        4.99 |    175 |            28.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'abandon':21 'beauti':1 'compos':10 'display':7 'fast':5 'fast-pac':4 'greas':2 'mine':22 'moos':13 'must':15 'pace':6 'robot':18 'shaft':23 'sink':16
      62 | Bed Highball                | A Astounding Panorama of a Lumberjack And a Dog who must Redeem a Woman in An Abandoned Fun House                                  |         2006 |           1 |               5 |        2.99 |    106 |            23.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'abandon':19 'astound':4 'bed':1 'dog':11 'fun':20 'highbal':2 'hous':21 'lumberjack':8 'must':13 'panorama':5 'redeem':14 'woman':16
      63 | Bedazzled Married           | A Astounding Character Study of a Madman And a Robot who must Meet a Mad Scientist in An Abandoned Fun House                       |         2006 |           1 |               6 |        0.99 |     73 |            21.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'abandon':21 'astound':4 'bedazzl':1 'charact':5 'fun':22 'hous':23 'mad':17 'madman':9 'marri':2 'meet':15 'must':14 'robot':12 'scientist':18 'studi':6
      64 | Beethoven Exorcist          | A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico                                        |         2006 |           1 |               6 |        0.99 |    151 |            26.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'beethoven':1 'butler':16 'challeng':14 'display':5 'epic':4 'exorcist':2 'gulf':19 'mexico':21 'must':13 'pioneer':8 'student':11
      65 | Behavior Runaway            | A Unbelieveable Drama of a Student And a Husband who must Outrace a Sumo Wrestler in Berlin                                        |         2006 |           1 |               3 |        4.99 |    100 |            20.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'behavior':1 'berlin':19 'drama':5 'husband':11 'must':13 'outrac':14 'runaway':2 'student':8 'sumo':16 'unbeliev':4 'wrestler':17
      66 | Beneath Rush                | A Astounding Panorama of a Man And a Monkey who must Discover a Man in The First Manned Space Station                              |         2006 |           1 |               6 |        0.99 |     53 |            27.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'astound':4 'beneath':1 'discov':14 'first':19 'man':8,16,20 'monkey':11 'must':13 'panorama':5 'rush':2 'space':21 'station':22
      67 | Berets Agent                | A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China                                         |         2006 |           1 |               5 |        2.99 |     77 |            24.99 | PG-13  | 2013-05-26 14:50:58.951 | {"Deleted Scenes"}                                           | 'agent':2 'ancient':19 'beret':1 'boy':11 'china':20 'crocodil':8 'must':13 'overcom':14 'saga':5 'taut':4 'technic':16 'writer':17
      68 | Betrayed Rear               | A Emotional Character Study of a Boat And a Pioneer who must Find a Explorer in A Shark Tank                                       |         2006 |           1 |               5 |        4.99 |    122 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'betray':1 'boat':9 'charact':5 'emot':4 'explor':17 'find':15 'must':14 'pioneer':12 'rear':2 'shark':20 'studi':6 'tank':21
      69 | Beverly Outlaw              | A Fanciful Documentary of a Womanizer And a Boat who must Defeat a Madman in The First Manned Space Station                        |         2006 |           1 |               3 |        2.99 |     85 |            21.99 | R      | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'bever':1 'boat':11 'defeat':14 'documentari':5 'fanci':4 'first':19 'madman':16 'man':20 'must':13 'outlaw':2 'space':21 'station':22 'woman':8
      70 | Bikini Borrowers            | A Astounding Drama of a Astronaut And a Cat who must Discover a Woman in The First Manned Space Station                            |         2006 |           1 |               7 |        4.99 |    142 |            26.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'astound':4 'astronaut':8 'bikini':1 'borrow':2 'cat':11 'discov':14 'drama':5 'first':19 'man':20 'must':13 'space':21 'station':22 'woman':16
      71 | Bilko Anonymous             | A Emotional Reflection of a Teacher And a Man who must Meet a Cat in The First Manned Space Station                                |         2006 |           1 |               3 |        4.99 |    100 |            25.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'anonym':2 'bilko':1 'cat':16 'emot':4 'first':19 'man':11,20 'meet':14 'must':13 'reflect':5 'space':21 'station':22 'teacher':8
      72 | Bill Others                 | A Stunning Saga of a Mad Scientist And a Forensic Psychologist who must Challenge a Squirrel in A MySQL Convention                 |         2006 |           1 |               6 |        2.99 |     93 |            12.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'bill':1 'challeng':16 'convent':22 'forens':12 'mad':8 'must':15 'mysql':21 'other':2 'psychologist':13 'saga':5 'scientist':9 'squirrel':18 'stun':4
      73 | Bingo Talented              | A Touching Tale of a Girl And a Crocodile who must Discover a Waitress in Nigeria                                                  |         2006 |           1 |               5 |        2.99 |    150 |            22.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'bingo':1 'crocodil':11 'discov':14 'girl':8 'must':13 'nigeria':18 'tale':5 'talent':2 'touch':4 'waitress':16
      74 | Birch Antitrust             | A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon                                                   |         2006 |           1 |               4 |        4.99 |    162 |            18.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'antitrust':2 'baloon':19 'birch':1 'dog':16 'fanci':4 'husband':8 'must':13 'outgun':14 'panorama':5 'pioneer':11
      75 | Bird Independence           | A Thrilling Documentary of a Car And a Student who must Sink a Hunter in The Canadian Rockies                                      |         2006 |           1 |               6 |        4.99 |    163 |            14.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'bird':1 'canadian':19 'car':8 'documentari':5 'hunter':16 'independ':2 'must':13 'rocki':20 'sink':14 'student':11 'thrill':4
      76 | Birdcage Casper             | A Fast-Paced Saga of a Frisbee And a Astronaut who must Overcome a Feminist in Ancient India                                       |         2006 |           1 |               4 |        0.99 |    103 |            23.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'ancient':20 'astronaut':13 'birdcag':1 'casper':2 'fast':5 'fast-pac':4 'feminist':18 'frisbe':10 'india':21 'must':15 'overcom':16 'pace':6 'saga':7
      77 | Birds Perdition             | A Boring Story of a Womanizer And a Pioneer who must Face a Dog in California                                                      |         2006 |           1 |               5 |        4.99 |     61 |            15.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'bird':1 'bore':4 'california':18 'dog':16 'face':14 'must':13 'perdit':2 'pioneer':11 'stori':5 'woman':8
      78 | Blackout Private            | A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan                            |         2006 |           1 |               7 |        2.99 |     85 |            12.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'agent':19 'ancient':21 'blackout':1 'challeng':16 'chef':9 'intrepid':4 'japan':22 'mad':12 'must':15 'pastri':8 'privat':2 'scientist':13 'secret':18 'yarn':5
      79 | Blade Polish                | A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station             |         2006 |           1 |               5 |        0.99 |    114 |            10.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'blade':1 'charact':5 'chef':13 'dentist':18 'fight':16 'first':21 'frisbe':9 'man':22 'must':15 'pastri':12 'polish':2 'space':23 'station':24 'studi':6 'thought':4
      80 | Blanket Beverly             | A Emotional Documentary of a Student And a Girl who must Build a Boat in Nigeria                                                   |         2006 |           1 |               7 |        2.99 |    148 |            21.99 | G      | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'bever':2 'blanket':1 'boat':16 'build':14 'documentari':5 'emot':4 'girl':11 'must':13 'nigeria':18 'student':8
      81 | Blindness Gun               | A Touching Drama of a Robot And a Dentist who must Meet a Hunter in A Jet Boat                                                     |         2006 |           1 |               6 |        4.99 |    103 |            29.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Behind the Scenes"}                               | 'blind':1 'boat':20 'dentist':11 'drama':5 'gun':2 'hunter':16 'jet':19 'meet':14 'must':13 'robot':8 'touch':4
      82 | Blood Argonauts             | A Boring Drama of a Explorer And a Man who must Kill a Lumberjack in A Manhattan Penthouse                                         |         2006 |           1 |               3 |        0.99 |     71 |            13.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Behind the Scenes"}                  | 'argonaut':2 'blood':1 'bore':4 'drama':5 'explor':8 'kill':14 'lumberjack':16 'man':11 'manhattan':19 'must':13 'penthous':20
      83 | Blues Instinct              | A Insightful Documentary of a Boat And a Composer who must Meet a Forensic Psychologist in An Abandoned Fun House                  |         2006 |           1 |               5 |        2.99 |     50 |            18.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'abandon':20 'blue':1 'boat':8 'compos':11 'documentari':5 'forens':16 'fun':21 'hous':22 'insight':4 'instinct':2 'meet':14 'must':13 'psychologist':17
